Country,Year,Month_Number,Total_Cases,Total_Deaths,Vaccinated_Per_100,Population,Month_Name
Czechia,2024,4,4759226,43503,65.71,10493990,April
Czechia,2024,5,4759494,43506,65.71,10493990,May
Czechia,2024,6,4760149,43508,0,10493990,June
Czechia,2024,7,4761348,43508,65.71,10493990,July
Czechia,2024,8,4761919,43509,0,10493990,August
Democratic Republic of Congo,2020,1,0,0,0,99010216,January
Democratic Republic of Congo,2020,2,0,0,0,99010216,February
Democratic Republic of Congo,2020,3,65,0,0,99010216,March
Democratic Republic of Congo,2020,4,442,216,0,99010216,April
Democratic Republic of Congo,2020,5,3048,259,0,99010216,May
Democratic Republic of Congo,2020,6,6826,346,0,99010216,June
Democratic Republic of Congo,2020,7,8829,390,0,99010216,July
Democratic Republic of Congo,2020,8,10044,445,0,99010216,August
Democratic Republic of Congo,2020,9,10611,453,0,99010216,September
Democratic Republic of Congo,2020,10,11160,487,0,99010216,October
Democratic Republic of Congo,2020,11,12701,515,0,99010216,November
Democratic Republic of Congo,2020,12,16837,579,0,99010216,December
Democratic Republic of Congo,2021,1,22770,671,0,99010216,January
Democratic Republic of Congo,2021,2,25912,707,0,99010216,February
Democratic Republic of Congo,2021,3,27929,739,0,99010216,March
Democratic Republic of Congo,2021,4,29575,756,0,99010216,April
Democratic Republic of Congo,2021,5,31556,782,0,99010216,May
Democratic Republic of Congo,2021,6,40253,916,0,99010216,June
Democratic Republic of Congo,2021,7,48127,1023,0,99010216,July
Democratic Republic of Congo,2021,8,54862,1059,0.01,99010216,August
Democratic Republic of Congo,2021,9,56936,1084,0.04,99010216,September
Democratic Republic of Congo,2021,10,57581,1098,0,99010216,October
Democratic Republic of Congo,2021,11,58305,1107,0,99010216,November
Democratic Republic of Congo,2021,12,75044,1205,0,99010216,December
Democratic Republic of Congo,2022,1,85509,1278,0,99010216,January
Democratic Republic of Congo,2022,2,86138,1335,0.45,99010216,February
Democratic Republic of Congo,2022,3,86747,1337,0,99010216,March
Democratic Republic of Congo,2022,4,87151,1337,0,99010216,April
Democratic Republic of Congo,2022,5,88846,1338,0,99010216,May
Democratic Republic of Congo,2022,6,91355,1372,0,99010216,June
Democratic Republic of Congo,2022,7,92430,1391,0,99010216,July
Democratic Republic of Congo,2022,8,92683,1401,0,99010216,August
Democratic Republic of Congo,2022,9,92884,1442,0,99010216,September
Democratic Republic of Congo,2022,10,93085,1445,0,99010216,October
Democratic Republic of Congo,2022,11,94203,1455,0,99010216,November
Democratic Republic of Congo,2022,12,95070,1462,0,99010216,December
Democratic Republic of Congo,2023,1,95513,1463,0,99010216,January
Democratic Republic of Congo,2023,2,95748,1464,0,99010216,February
Democratic Republic of Congo,2023,3,95895,1464,0,99010216,March
Democratic Republic of Congo,2023,4,96212,1464,0,99010216,April
Democratic Republic of Congo,2023,5,97012,1468,0,99010216,May
Democratic Republic of Congo,2023,6,97591,1468,0,99010216,June
Democratic Republic of Congo,2023,7,97697,1468,0,99010216,July
Democratic Republic of Congo,2023,8,98531,1468,0,99010216,August
Democratic Republic of Congo,2023,9,98891,1468,0,99010216,September
Democratic Republic of Congo,2023,10,99292,1468,0,99010216,October
Democratic Republic of Congo,2023,11,99333,1468,0,99010216,November
Democratic Republic of Congo,2023,12,99338,1468,0,99010216,December
Democratic Republic of Congo,2024,1,99706,1468,0,99010216,January
Democratic Republic of Congo,2024,2,100156,1468,0,99010216,February
Democratic Republic of Congo,2024,3,100350,1468,0,99010216,March
Democratic Republic of Congo,2024,4,100534,1470,0,99010216,April
Democratic Republic of Congo,2024,5,100696,1470,0,99010216,May
Democratic Republic of Congo,2024,6,100867,1471,0,99010216,June
Democratic Republic of Congo,2024,7,101009,1474,0,99010216,July
Democratic Republic of Congo,2024,8,101009,1474,0,99010216,August
Denmark,2020,1,0,0,0,5882259,January
Denmark,2020,2,0,0,0,5882259,February
Denmark,2020,3,2201,65,0,5882259,March
Denmark,2020,4,8445,418,0,5882259,April
Denmark,2020,5,11633,577,0,5882259,May
Denmark,2020,6,12700,610,0,5882259,June
Denmark,2020,7,13474,619,0,5882259,July
Denmark,2020,8,16779,630,0,5882259,August
Denmark,2020,9,26213,654,0,5882259,September
Denmark,2020,10,39411,706,0,5882259,October
Denmark,2020,11,78354,829,0,5882259,November
Denmark,2020,12,151167,1159,0,5882259,December
Denmark,2021,1,198095,2106,0,5882259,January
Denmark,2021,2,210732,2358,0,5882259,February
Denmark,2021,3,229549,2413,0,5882259,March
Denmark,2021,4,249510,2474,9.91,5882259,April
Denmark,2021,5,281934,2516,0,5882259,May
Denmark,2021,6,295269,2531,0,5882259,June
Denmark,2021,7,313376,2542,0,5882259,July
Denmark,2021,8,345851,2577,0,5882259,August
Denmark,2021,9,359184,2640,0,5882259,September
Denmark,2021,10,388751,2713,0,5882259,October
Denmark,2021,11,477137,2863,0,5882259,November
Denmark,2021,12,697563,3197,76.63,5882259,December
Denmark,2022,1,1677289,3717,0,5882259,January
Denmark,2022,2,2731806,4538,0,5882259,February
Denmark,2022,3,3039204,5583,0,5882259,March
Denmark,2022,4,3109014,6072,0,5882259,April
Denmark,2022,5,3135378,6350,0,5882259,May
Denmark,2022,6,3162065,6442,0,5882259,June
Denmark,2022,7,3230985,6649,0,5882259,July
Denmark,2022,8,3270037,6899,0,5882259,August
Denmark,2022,9,3292141,7030,80.06,5882259,September
Denmark,2022,10,3333374,7329,0,5882259,October
Denmark,2022,11,3350376,7517,0,5882259,November
Denmark,2022,12,3381851,7712,0,5882259,December
Denmark,2023,1,3399338,8128,0,5882259,January
Denmark,2023,2,3403074,8247,0,5882259,February
Denmark,2023,3,3407506,8352,80.1,5882259,March
Denmark,2023,4,3411800,8546,0,5882259,April
Denmark,2023,5,3413642,8688,0,5882259,May
Denmark,2023,6,3414195,8744,80.11,5882259,June
Denmark,2023,7,3414569,8765,0,5882259,July
Denmark,2023,8,3415375,8782,0,5882259,August
Denmark,2023,9,3416698,8814,0,5882259,September
Denmark,2023,10,3417017,8824,0,5882259,October
Denmark,2023,11,3421904,9029,0,5882259,November
Denmark,2023,12,3432346,9493,0,5882259,December
Denmark,2024,1,3434002,9602,0,5882259,January
Denmark,2024,2,3434511,9638,0,5882259,February
Denmark,2024,3,3434844,9658,0,5882259,March
Denmark,2024,4,3435019,9670,0,5882259,April
Denmark,2024,5,3435259,9677,0,5882259,May
Denmark,2024,6,3435679,9693,0,5882259,June
Denmark,2024,7,3435679,9693,0,5882259,July
Denmark,2024,8,3435679,9693,0,5882259,August
Djibouti,2020,1,0,0,0,1120851,January
Djibouti,2020,2,0,0,0,1120851,February
Djibouti,2020,3,15,0,0,1120851,March
Djibouti,2020,4,1008,2,0,1120851,April
Djibouti,2020,5,3194,22,0,1120851,May
Djibouti,2020,6,4643,52,0,1120851,June
Djibouti,2020,7,5039,58,0,1120851,July
Djibouti,2020,8,5385,60,0,1120851,August
Djibouti,2020,9,5409,61,0,1120851,September
Djibouti,2020,10,5530,61,0,1120851,October
Djibouti,2020,11,5676,61,0,1120851,November
Djibouti,2020,12,5805,61,0,1120851,December
Djibouti,2021,1,5931,62,0,1120851,January
Djibouti,2021,2,6065,63,0,1120851,February
Djibouti,2021,3,7249,66,0,1120851,March
Djibouti,2021,4,10746,132,0,1120851,April
Djibouti,2021,5,11527,154,0,1120851,May
Djibouti,2021,6,11600,155,0,1120851,June
Djibouti,2021,7,11635,155,0,1120851,July
Djibouti,2021,8,11728,157,0,1120851,August
Djibouti,2021,9,12324,162,0,1120851,September
Djibouti,2021,10,13478,181,0,1120851,October
Djibouti,2021,11,13504,186,0,1120851,November
Djibouti,2021,12,13568,189,0,1120851,December
Djibouti,2022,1,15440,189,0,1120851,January
Djibouti,2022,2,15547,189,0,1120851,February
Djibouti,2022,3,15580,189,0,1120851,March
Djibouti,2022,4,15611,189,0,1120851,April
Djibouti,2022,5,15680,189,0,1120851,May
Djibouti,2022,6,15690,189,0,1120851,June
Djibouti,2022,7,15690,189,0,1120851,July
Djibouti,2022,8,15690,189,0,1120851,August
Djibouti,2022,9,15690,189,0,1120851,September
Djibouti,2022,10,15690,189,0,1120851,October
Djibouti,2022,11,15690,189,0,1120851,November
Djibouti,2022,12,15690,189,0,1120851,December
Djibouti,2023,1,15690,189,0,1120851,January
Djibouti,2023,2,15690,189,0,1120851,February
Djibouti,2023,3,15690,189,0,1120851,March
Djibouti,2023,4,15690,189,0,1120851,April
Djibouti,2023,5,15690,189,0,1120851,May
Djibouti,2023,6,15690,189,0,1120851,June
Djibouti,2023,7,15690,189,0,1120851,July
Djibouti,2023,8,15690,189,0,1120851,August
Djibouti,2023,9,15690,189,0,1120851,September
Djibouti,2023,10,15690,189,0,1120851,October
Djibouti,2023,11,15690,189,0,1120851,November
Djibouti,2023,12,15690,189,0,1120851,December
Djibouti,2024,1,15690,189,0,1120851,January
Djibouti,2024,2,15690,189,0,1120851,February
Djibouti,2024,3,15690,189,0,1120851,March
Djibouti,2024,4,15690,189,0,1120851,April
Djibouti,2024,5,15690,189,0,1120851,May
Djibouti,2024,6,15690,189,0,1120851,June
Djibouti,2024,7,15690,189,0,1120851,July
Djibouti,2024,8,15690,189,0,1120851,August
Dominica,2020,1,0,0,0,72758,January
Dominica,2020,2,0,0,0,72758,February
Dominica,2020,3,11,0,0,72758,March
Dominica,2020,4,16,0,0,72758,April
Dominica,2020,5,16,0,0,72758,May
Dominica,2020,6,18,0,0,72758,June
Dominica,2020,7,18,0,0,72758,July
Dominica,2020,8,20,0,0,72758,August
Dominica,2020,9,24,0,0,72758,September
Dominica,2020,10,38,0,0,72758,October
Dominica,2020,11,85,0,0,72758,November
Dominica,2020,12,96,0,0,72758,December
Dominica,2021,1,117,0,0,72758,January
Dominica,2021,2,142,0,0,72758,February
Dominica,2021,3,161,0,0,72758,March
Dominica,2021,4,173,0,0,72758,April
Dominica,2021,5,188,0,23.74,72758,May
Dominica,2021,6,193,0,0,72758,June
Dominica,2021,7,209,0,0,72758,July
Dominica,2021,8,1638,4,0,72758,August
Dominica,2021,9,3293,15,0,72758,September
Dominica,2021,10,4783,32,0,72758,October
Dominica,2021,11,5776,37,0,72758,November
Dominica,2021,12,6559,45,0,72758,December
Dominica,2022,1,9032,51,0,72758,January
Dominica,2022,2,11108,57,0,72758,February
Dominica,2022,3,11805,63,0,72758,March
Dominica,2022,4,12033,63,0,72758,April
Dominica,2022,5,14295,67,0,72758,May
Dominica,2022,6,14852,68,41.88,72758,June
Dominica,2022,7,14852,68,0,72758,July
Dominica,2022,8,14852,68,0,72758,August
Dominica,2022,9,14852,68,42.14,72758,September
Dominica,2022,10,15760,74,0,72758,October
Dominica,2022,11,15760,74,0,72758,November
Dominica,2022,12,15760,74,0,72758,December
Dominica,2023,1,15760,74,0,72758,January
Dominica,2023,2,15760,74,0,72758,February
Dominica,2023,3,15760,74,0,72758,March
Dominica,2023,4,15760,74,0,72758,April
Dominica,2023,5,15786,74,0,72758,May
Dominica,2023,6,15886,74,0,72758,June
Dominica,2023,7,15988,74,0,72758,July
Dominica,2023,8,16018,74,0,72758,August
Dominica,2023,9,16028,74,0,72758,September
Dominica,2023,10,16042,74,0,72758,October
Dominica,2023,11,16047,74,0,72758,November
Dominica,2023,12,16047,74,0,72758,December
Dominica,2024,1,16047,74,0,72758,January
Dominica,2024,2,16047,74,0,72758,February
Dominica,2024,3,16047,74,0,72758,March
Dominica,2024,4,16047,74,0,72758,April
Dominica,2024,5,16047,74,0,72758,May
Dominica,2024,6,16047,74,0,72758,June
Dominica,2024,7,16047,74,0,72758,July
Dominica,2024,8,16047,74,0,72758,August
Dominican Republic,2020,1,0,0,0,11228821,January
Dominican Republic,2020,2,0,0,0,11228821,February
Dominican Republic,2020,3,581,20,0,11228821,March
Dominican Republic,2020,4,5926,273,0,11228821,April
Dominican Republic,2020,5,16908,498,0,11228821,May
Dominican Republic,2020,6,30619,718,0,11228821,June
Dominican Republic,2020,7,60896,1055,0,11228821,July
Dominican Republic,2020,8,93726,1673,0,11228821,August
Dominican Republic,2020,9,110957,2093,0,11228821,September
Dominican Republic,2020,10,124018,2220,0,11228821,October
Dominican Republic,2020,11,142653,2328,0,11228821,November
Dominican Republic,2020,12,165940,2404,0,11228821,December
Dominican Republic,2021,1,212553,2646,0,11228821,January
Dominican Republic,2021,2,239009,3093,0,11228821,February
Dominican Republic,2021,3,251582,3302,0,11228821,March
Dominican Republic,2021,4,263944,3451,7.09,11228821,April
Dominican Republic,2021,5,290526,3628,9.68,11228821,May
Dominican Republic,2021,6,322071,3796,25.76,11228821,June
Dominican Republic,2021,7,339669,3937,37.55,11228821,July
Dominican Republic,2021,8,349620,4007,41.49,11228821,August
Dominican Republic,2021,9,356934,4038,43.71,11228821,September
Dominican Republic,2021,10,380974,4129,47.43,11228821,October
Dominican Republic,2021,11,406511,4204,49.88,11228821,November
Dominican Republic,2021,12,413887,4237,50.76,11228821,December
Dominican Republic,2022,1,552831,4301,51.6,11228821,January
Dominican Republic,2022,2,574071,4368,52.17,11228821,February
Dominican Republic,2022,3,577841,4375,0,11228821,March
Dominican Republic,2022,4,579079,4376,53.09,11228821,April
Dominican Republic,2022,5,583159,4377,53.27,11228821,May
Dominican Republic,2022,6,602354,4383,53.43,11228821,June
Dominican Republic,2022,7,628725,4383,0,11228821,July
Dominican Republic,2022,8,638086,4384,53.73,11228821,August
Dominican Republic,2022,9,645369,4384,53.85,11228821,September
Dominican Republic,2022,10,647555,4384,53.95,11228821,October
Dominican Republic,2022,11,649684,4384,54.02,11228821,November
Dominican Republic,2022,12,658587,4384,0,11228821,December
Dominican Republic,2023,1,660187,4384,54.13,11228821,January
Dominican Republic,2023,2,660757,4384,0,11228821,February
Dominican Republic,2023,3,660937,4384,0,11228821,March
Dominican Republic,2023,4,661045,4384,0,11228821,April
Dominican Republic,2023,5,661103,4384,54.29,11228821,May
Dominican Republic,2023,6,661103,4384,0,11228821,June
Dominican Republic,2023,7,661103,4384,0,11228821,July
Dominican Republic,2023,8,661103,4384,0,11228821,August
Dominican Republic,2023,9,661103,4384,0,11228821,September
Dominican Republic,2023,10,661103,4384,0,11228821,October
Dominican Republic,2023,11,661103,4384,0,11228821,November
Dominican Republic,2023,12,661103,4384,0,11228821,December
Dominican Republic,2024,1,661103,4384,0,11228821,January
Dominican Republic,2024,2,661103,4384,0,11228821,February
Dominican Republic,2024,3,661103,4384,0,11228821,March
Dominican Republic,2024,4,661103,4384,0,11228821,April
Dominican Republic,2024,5,661103,4384,0,11228821,May
Dominican Republic,2024,6,661103,4384,0,11228821,June
Dominican Republic,2024,7,661103,4384,0,11228821,July
Dominican Republic,2024,8,661103,4384,0,11228821,August
East Timor,2020,1,0,0,0,1341298,January
East Timor,2020,2,0,0,0,1341298,February
East Timor,2020,3,1,0,0,1341298,March
East Timor,2020,4,24,0,0,1341298,April
East Timor,2020,5,24,0,0,1341298,May
East Timor,2020,6,24,0,0,1341298,June
East Timor,2020,7,24,0,0,1341298,July
East Timor,2020,8,27,0,0,1341298,August
East Timor,2020,9,27,0,0,1341298,September
East Timor,2020,10,29,0,0,1341298,October
East Timor,2020,11,30,0,0,1341298,November
East Timor,2020,12,41,0,0,1341298,December
East Timor,2021,1,70,0,0,1341298,January
East Timor,2021,2,113,0,0,1341298,February
East Timor,2021,3,491,0,0,1341298,March
East Timor,2021,4,1897,3,0,1341298,April
East Timor,2021,5,6897,16,0,1341298,May
East Timor,2021,6,9035,21,0,1341298,June
East Timor,2021,7,10348,26,0,1341298,July
East Timor,2021,8,16402,62,0,1341298,August
East Timor,2021,9,19382,113,0,1341298,September
East Timor,2021,10,19790,122,0,1341298,October
East Timor,2021,11,19822,122,0,1341298,November
East Timor,2021,12,19833,122,0,1341298,December
East Timor,2022,1,19937,122,0,1341298,January
East Timor,2022,2,22668,128,0,1341298,February
East Timor,2022,3,22821,130,0,1341298,March
East Timor,2022,4,22860,130,0,1341298,April
East Timor,2022,5,22912,131,0,1341298,May
East Timor,2022,6,22951,133,0,1341298,June
East Timor,2022,7,23004,133,0,1341298,July
East Timor,2022,8,23160,137,0,1341298,August
East Timor,2022,9,23253,138,0,1341298,September
East Timor,2022,10,23301,138,0,1341298,October
East Timor,2022,11,23338,138,0,1341298,November
East Timor,2022,12,23388,138,0,1341298,December
East Timor,2023,1,23414,138,0,1341298,January
East Timor,2023,2,23418,138,0,1341298,February
East Timor,2023,3,23423,138,0,1341298,March
East Timor,2023,4,23428,138,0,1341298,April
East Timor,2023,5,23448,138,0,1341298,May
East Timor,2023,6,23457,138,0,1341298,June
East Timor,2023,7,23460,138,0,1341298,July
East Timor,2023,8,23460,138,0,1341298,August
East Timor,2023,9,23460,138,0,1341298,September
East Timor,2023,10,23460,138,0,1341298,October
East Timor,2023,11,23460,138,0,1341298,November
East Timor,2023,12,23460,138,0,1341298,December
East Timor,2024,1,23460,138,0,1341298,January
East Timor,2024,2,23460,138,0,1341298,February
East Timor,2024,3,23460,138,0,1341298,March
East Timor,2024,4,23460,138,0,1341298,April
East Timor,2024,5,23460,138,0,1341298,May
East Timor,2024,6,23460,138,0,1341298,June
East Timor,2024,7,23460,138,0,1341298,July
East Timor,2024,8,23460,138,0,1341298,August
Ecuador,2020,1,0,0,0,18001002,January
Ecuador,2020,2,0,0,0,18001002,February
Ecuador,2020,3,1823,48,0,18001002,March
Ecuador,2020,4,22719,576,0,18001002,April
Ecuador,2020,5,38843,3346,0,18001002,May
Ecuador,2020,6,54574,4424,0,18001002,June
Ecuador,2020,7,80036,5507,0,18001002,July
Ecuador,2020,8,112906,6537,0,18001002,August
Ecuador,2020,9,133981,11273,0,18001002,September
Ecuador,2020,10,159614,12542,0,18001002,October
Ecuador,2020,11,190909,13371,0,18001002,November
Ecuador,2020,12,209274,13990,0,18001002,December
Ecuador,2021,1,249779,14851,0,18001002,January
Ecuador,2021,2,282599,15713,0.04,18001002,February
Ecuador,2021,3,322699,16679,0.38,18001002,March
Ecuador,2021,4,372754,18158,1.4,18001002,April
Ecuador,2021,5,424741,20485,4.41,18001002,May
Ecuador,2021,6,453362,21485,8.07,18001002,June
Ecuador,2021,7,480720,30797,13.69,18001002,July
Ecuador,2021,8,501049,32223,48.98,18001002,August
Ecuador,2021,9,508072,32732,55.1,18001002,September
Ecuador,2021,10,516931,32978,57.3,18001002,October
Ecuador,2021,11,526137,33185,63.61,18001002,November
Ecuador,2021,12,541368,33647,70.5,18001002,December
Ecuador,2022,1,717085,34489,73.92,18001002,January
Ecuador,2022,2,829812,35236,75.36,18001002,February
Ecuador,2022,3,857299,35418,76.29,18001002,March
Ecuador,2022,4,868053,35581,77.31,18001002,April
Ecuador,2022,5,876009,35622,77.65,18001002,May
Ecuador,2022,6,903062,35710,77.88,18001002,June
Ecuador,2022,7,963668,35801,78.1,18001002,July
Ecuador,2022,8,993858,35830,0,18001002,August
Ecuador,2022,9,1003050,35890,0,18001002,September
Ecuador,2022,10,1008035,35898,0,18001002,October
Ecuador,2022,11,1014491,35905,0,18001002,November
Ecuador,2022,12,1040463,35934,0,18001002,December
Ecuador,2023,1,1055024,36005,0,18001002,January
Ecuador,2023,2,1057121,36014,0,18001002,February
Ecuador,2023,3,1059009,36017,79.11,18001002,March
Ecuador,2023,4,1061766,36019,0,18001002,April
Ecuador,2023,5,1062275,36019,0,18001002,May
Ecuador,2023,6,1062275,36019,0,18001002,June
Ecuador,2023,7,1062275,36019,0,18001002,July
Ecuador,2023,8,1062275,36019,0,18001002,August
Ecuador,2023,9,1062275,36019,0,18001002,September
Ecuador,2023,10,1062756,36019,0,18001002,October
Ecuador,2023,11,1063957,36021,0,18001002,November
Ecuador,2023,12,1068399,36024,0,18001002,December
Ecuador,2024,1,1071630,36039,0,18001002,January
Ecuador,2024,2,1073581,36043,0,18001002,February
Ecuador,2024,3,1075679,36047,0,18001002,March
Ecuador,2024,4,1076052,36048,0,18001002,April
Ecuador,2024,5,1076265,36049,0,18001002,May
Ecuador,2024,6,1076782,36050,0,18001002,June
Ecuador,2024,7,1077288,36050,0,18001002,July
Ecuador,2024,8,1077445,36050,0,18001002,August
Egypt,2020,1,0,0,0,110990096,January
Egypt,2020,2,1,0,0,110990096,February
Egypt,2020,3,576,36,0,110990096,March
Egypt,2020,4,4319,307,0,110990096,April
Egypt,2020,5,23449,913,0,110990096,May
Egypt,2020,6,63923,2708,0,110990096,June
Egypt,2020,7,91583,4558,0,110990096,July
Egypt,2020,8,98497,5376,0,110990096,August
Egypt,2020,9,102736,5869,0,110990096,September
Egypt,2020,10,106397,6187,0,110990096,October
Egypt,2020,11,115183,6621,0,110990096,November
Egypt,2020,12,131315,7352,0,110990096,December
Egypt,2021,1,165418,9263,0,110990096,January
Egypt,2021,2,181829,10639,0,110990096,February
Egypt,2021,3,199364,11845,0,110990096,March
Egypt,2021,4,221570,12998,0,110990096,April
Egypt,2021,5,260659,15001,0,110990096,May
Egypt,2021,6,280005,16062,0,110990096,June
Egypt,2021,7,283985,16481,0,110990096,July
Egypt,2021,8,287644,16714,0,110990096,August
